"id","date","fear_greed_index","fear_greed_rating","vix","created_at","qqq_close","smh_close","spx_close","dji_close"
"22608","2/6/2023 00:00:00","75.4286",,"14.6","12/4/2026 22:56:10","348.47","144.17","4282.37","33762.76"
"22609","5/6/2023 00:00:00","69.4857",,"14.73","12/4/2026 22:56:10","348.71","142.37","4273.79","33562.86"
"22610","6/6/2023 00:00:00","73.5143",,"13.96","12/4/2026 22:56:10","348.66","143.38","4283.85","33573.28"
"22611","7/6/2023 00:00:00","74.4571",,"13.94","12/4/2026 22:56:10","342.74","142.56","4267.52","33665.02"
"22612","8/6/2023 00:00:00","75.7714",,"13.65","12/4/2026 22:56:10","346.99","144.2","4293.93","33833.61"
"22613","9/6/2023 00:00:00","76.9714",,"13.83","12/4/2026 22:56:10","348.32","144.87","4298.86","33876.78"
"22614","12/6/2023 00:00:00","78.0571",,"15.01","12/4/2026 22:56:10","354.21","149.15","4338.93","34066.33"
"22615","13/6/2023 00:00:00","79.6286",,"14.61","12/4/2026 22:56:10","356.93","151.21","4369.01","34212.12"
"22616","14/6/2023 00:00:00","79.6286",,"13.88","12/4/2026 22:56:10","359.52","153.51","4372.59","33979.33"
"22617","15/6/2023 00:00:00","80.8857",,"14.5","12/4/2026 22:56:10","363.81","152.4","4425.84","34408.06"
"22618","16/6/2023 00:00:00","81.2571",,"13.54","12/4/2026 22:56:10","361.52","151.32","4409.59","34299.12"
"22619","20/6/2023 00:00:00","80.1143",,"13.88","12/4/2026 22:56:10","361","150.78","4388.71","34053.87"
"22620","21/6/2023 00:00:00","80.1143",,"13.2","12/4/2026 22:56:10","356.08","147.33","4365.69","33951.52"
"22621","22/6/2023 00:00:00","80.0571",,"12.91","12/4/2026 22:56:10","360.28","148.06","4381.89","33946.71"
"22622","23/6/2023 00:00:00","75.7143",,"13.44","12/4/2026 22:56:10","356.71","145.55","4348.33","33727.43"
"22623","26/6/2023 00:00:00","73.4571",,"14.25","12/4/2026 22:56:10","351.93","144.88","4328.82","33714.71"
"22624","27/6/2023 00:00:00","75.4857",,"13.74","12/4/2026 22:56:10","357.98","149.47","4378.41","33926.74"
"22625","28/6/2023 00:00:00","76.5143",,"13.43","12/4/2026 22:56:10","358.68","148.12","4376.86","33852.66"
"22626","29/6/2023 00:00:00","79.2",,"13.54","12/4/2026 22:56:10","357.96","147.9","4396.44","34122.42"
"22627","30/6/2023 00:00:00","79.4857",,"13.59","12/4/2026 22:56:10","363.48","150.2","4450.38","34407.6"
"22628","3/7/2023 00:00:00","82.2286",,"13.57","12/4/2026 22:56:10","364.34","151.53","4455.59","34418.47"
"22630","5/7/2023 00:00:00","79.2571",,"14.18","12/4/2026 22:56:10","364.33","148.67","4446.82","34288.64"
"22631","6/7/2023 00:00:00","77.9143",,"15.44","12/4/2026 22:56:10","361.55","146.91","4411.59","33922.26"
"22632","7/7/2023 00:00:00","77.6857",,"14.83","12/4/2026 22:56:10","360.35","147.05","4398.95","33734.88"
"22633","10/7/2023 00:00:00","76.6857",,"15.07","12/4/2026 22:56:10","360.47","149.13","4409.53","33944.4"
"22634","11/7/2023 00:00:00","78.2857",,"14.84","12/4/2026 22:56:10","362.25","149.29","4439.26","34261.42"
"22635","12/7/2023 00:00:00","78.1714",,"13.54","12/4/2026 22:56:10","366.82","152.42","4472.16","34347.43"
"22636","13/7/2023 00:00:00","79.4",,"13.61","12/4/2026 22:56:10","373.05","156.08","4510.04","34395.14"
"22637","14/7/2023 00:00:00","79.8",,"13.34","12/4/2026 22:56:10","372.97","154.79","4505.42","34509.03"
"22638","17/7/2023 00:00:00","80.0286",,"13.48","12/4/2026 22:56:10","376.46","157.67","4522.79","34585.35"
"22639","18/7/2023 00:00:00","81.6857",,"13.3","12/4/2026 22:56:10","379.54","158.1","4554.98","34951.93"
"22640","19/7/2023 00:00:00","82.3429",,"13.76","12/4/2026 22:56:10","379.45","156.45","4565.72","35061.21"
"22641","20/7/2023 00:00:00","80.8571",,"13.99","12/4/2026 22:56:10","370.7","150.91","4534.87","35225.18"
"22642","21/7/2023 00:00:00","81.0286",,"13.6","12/4/2026 22:56:10","369.59","151.72","4536.34","35227.69"
"22643","24/7/2023 00:00:00","82.5143",,"13.91","12/4/2026 22:56:10","370.18","151.85","4554.64","35411.24"
"22644","25/7/2023 00:00:00","81.2286",,"13.86","12/4/2026 22:56:10","372.69","154.29","4567.46","35438.07"
"22645","26/7/2023 00:00:00","80.6",,"13.19","12/4/2026 22:56:10","371.45","152.6","4566.75","35520.12"
"22646","27/7/2023 00:00:00","77.6571",,"14.41","12/4/2026 22:56:10","370.56","155.34","4537.41","35282.72"
"22647","28/7/2023 00:00:00","76.9143",,"13.33","12/4/2026 22:56:10","377.31","158.34","4582.23","35459.29"
"22648","31/7/2023 00:00:00","77.6286",,"13.63","12/4/2026 22:56:10","377.51","158.46","4588.96","35559.53"
"22649","1/8/2023 00:00:00","77.3429",,"13.93","12/4/2026 22:56:10","376.63","158.37","4576.73","35630.68"
"22650","2/8/2023 00:00:00","77.3429",,"16.09","12/4/2026 22:56:10","368.37","152.56","4513.39","35282.52"
"22651","3/8/2023 00:00:00","73.6286",,"15.92","12/4/2026 22:56:10","367.78","152.12","4501.89","35215.89"
"22652","4/8/2023 00:00:00","64.5",,"17.1","12/4/2026 22:56:10","366.06","152.18","4478.03","35065.62"
"22653","7/8/2023 00:00:00","72.0571",,"15.77","12/4/2026 22:56:10","369.16","153.81","4518.44","35473.13"
"22654","8/8/2023 00:00:00","69.2",,"15.99","12/4/2026 22:56:10","366.02","151.28","4499.38","35314.49"
"22655","9/8/2023 00:00:00","67.3143",,"15.96","12/4/2026 22:56:10","361.99","148.28","4467.71","35123.36"
"22656","10/8/2023 00:00:00","66.3429",,"15.85","12/4/2026 22:56:10","362.66","147.95","4468.83","35176.15"
"22657","11/8/2023 00:00:00","65.0286",,"14.84","12/4/2026 22:56:10","360.35","144.24","4464.05","35281.4"
"22658","14/8/2023 00:00:00","66.2857",,"14.82","12/4/2026 22:56:10","364.39","148.63","4489.72","35307.63"
"22659","15/8/2023 00:00:00","54.5",,"16.46","12/4/2026 22:56:10","360.53","146.85","4437.86","34946.39"
"22660","16/8/2023 00:00:00","49.4857",,"16.78","12/4/2026 22:56:10","356.71","144.53","4404.33","34765.74"
"22661","17/8/2023 00:00:00","46.1429",,"17.89","12/4/2026 22:56:10","352.81","143.55","4370.36","34474.83"
"22662","18/8/2023 00:00:00","43.6571",,"17.3","12/4/2026 22:56:10","352.37","144.16","4369.71","34500.66"
"22663","21/8/2023 00:00:00","43.4857",,"17.13","12/4/2026 22:56:10","358.05","149.01","4399.77","34463.69"
"22664","22/8/2023 00:00:00","43.4429",,"16.97","12/4/2026 22:56:10","357.54","147.52","4387.55","34288.83"
"22665","23/8/2023 00:00:00","50.1714",,"15.98","12/4/2026 22:56:10","363.17","150.72","4436.01","34472.98"
"22666","24/8/2023 00:00:00","40.5857",,"17.2","12/4/2026 22:56:10","355.41","146.82","4376.31","34099.42"
"22667","25/8/2023 00:00:00","47.0286",,"15.68","12/4/2026 22:56:10","358.17","147.09","4405.71","34346.9"
"22668","28/8/2023 00:00:00","45.2857",,"15.08","12/4/2026 22:56:10","360.86","148.9","4433.31","34559.98"
"22669","29/8/2023 00:00:00","49.1714",,"14.45","12/4/2026 22:56:10","368.74","152.72","4497.63","34852.67"
"22670","30/8/2023 00:00:00","50.4286",,"13.88","12/4/2026 22:56:10","370.8","153.5","4514.87","34890.24"
"22671","31/8/2023 00:00:00","52.9429",,"13.57","12/4/2026 22:56:10","371.91","154.12","4507.66","34721.91"
"22672","1/9/2023 00:00:00","55.0286",,"13.09","12/4/2026 22:56:10","371.52","154.11","4515.77","34837.71"
"22673","5/9/2023 00:00:00","59.0857",,"14.01","12/4/2026 22:56:10","371.99","154.47","4496.83","34641.97"
"22674","6/9/2023 00:00:00","56.7143",,"14.45","12/4/2026 22:56:10","368.71","152.68","4465.48","34443.19"
"22675","7/9/2023 00:00:00","53.6286",,"14.4","12/4/2026 22:56:10","366.08","149.29","4451.14","34500.73"
"22676","8/9/2023 00:00:00","51.9143",,"13.84","12/4/2026 22:56:10","366.59","148.36","4457.49","34576.59"
"22677","11/9/2023 00:00:00","52.2",,"13.8","12/4/2026 22:56:10","370.91","148.47","4487.46","34663.72"
"22678","12/9/2023 00:00:00","51.4",,"14.23","12/4/2026 22:56:10","366.8","147.35","4461.9","34645.99"
"22679","13/9/2023 00:00:00","51.4",,"13.48","12/4/2026 22:56:10","368.19","148.55","4467.44","34575.53"
"22680","14/9/2023 00:00:00","54.4286",,"12.82","12/4/2026 22:56:10","371.2","149.35","4505.1","34907.11"
"22681","15/9/2023 00:00:00","52.0286",,"13.79","12/4/2026 22:56:10","364.85","144.84","4450.32","34618.24"
"22682","18/9/2023 00:00:00","49.4857",,"14","12/4/2026 22:56:10","365.23","145.32","4453.53","34624.3"
"22683","19/9/2023 00:00:00","49.9429",,"14.11","12/4/2026 22:56:10","364.45","144.07","4443.95","34517.73"
"22684","20/9/2023 00:00:00","48.2857",,"15.14","12/4/2026 22:56:10","359.2","141.7","4402.2","34440.88"
"22685","21/9/2023 00:00:00","37.1571",,"17.54","12/4/2026 22:56:10","352.61","138.87","4330","34070.42"
"22686","22/9/2023 00:00:00","33.1571",,"17.2","12/4/2026 22:56:10","352.66","140.05","4320.06","33963.84"
"22687","25/9/2023 00:00:00","38.4286",,"16.9","12/4/2026 22:56:10","354.34","141.04","4337.44","34006.88"
"22688","26/9/2023 00:00:00","24.2286",,"18.94","12/4/2026 22:56:10","349.02","138.81","4273.53","33618.88"
"22689","27/9/2023 00:00:00","22.8286",,"18.22","12/4/2026 22:56:10","349.84","140.08","4274.51","33550.27"
"22690","28/9/2023 00:00:00","29",,"17.34","12/4/2026 22:56:10","352.76","142.35","4299.7","33666.34"
"22691","29/9/2023 00:00:00","28.4",,"17.52","12/4/2026 22:56:10","353.02","143.03","4288.05","33507.5"
"22692","2/10/2023 00:00:00","28.3143",,"17.61","12/4/2026 22:56:10","355.97","144.26","4288.39","33433.35"
"22693","3/10/2023 00:00:00","20.5286",,"19.78","12/4/2026 22:56:10","349.72","141.06","4229.45","33002.38"
"22694","4/10/2023 00:00:00","20.9857",,"18.58","12/4/2026 22:56:10","354.48","143.26","4263.75","33129.55"
"22695","5/10/2023 00:00:00","20.3286",,"18.49","12/4/2026 22:56:10","353.43","143.26","4258.19","33119.57"
"22696","6/10/2023 00:00:00","27.7143",,"17.45","12/4/2026 22:56:10","359.35","146.36","4308.5","33407.58"
"22697","9/10/2023 00:00:00","29.2571",,"17.7","12/4/2026 22:56:10","361.19","145.98","4335.66","33604.65"
"22698","10/10/2023 00:00:00","32.3143",,"17.03","12/4/2026 22:56:10","363.19","147.79","4358.24","33739.3"
"22699","11/10/2023 00:00:00","34.3429",,"16.09","12/4/2026 22:56:10","365.78","149.38","4376.95","33804.87"
"22700","12/10/2023 00:00:00","35.6857",,"16.69","12/4/2026 22:56:10","364.51","150.14","4349.61","33631.14"
"22701","13/10/2023 00:00:00","26.2714",,"19.32","12/4/2026 22:56:10","359.93","146.38","4327.78","33670.29"
"22702","16/10/2023 00:00:00","35.7429",,"17.21","12/4/2026 22:56:10","364","148.07","4373.63","33984.54"
"22703","17/10/2023 00:00:00","39.1429",,"17.88","12/4/2026 22:56:10","362.8","146.33","4373.2","33997.65"
"22704","18/10/2023 00:00:00","30.5714",,"19.22","12/4/2026 22:56:10","358.04","143.4","4314.6","33665.08"
"22705","19/10/2023 00:00:00","29.5429",,"21.4","12/4/2026 22:56:10","354.69","142.42","4278","33414.17"
"22706","20/10/2023 00:00:00","22.8571",,"21.71","12/4/2026 22:56:10","349.4","140.19","4224.16","33127.28"
"22707","23/10/2023 00:00:00","25.8429",,"20.37","12/4/2026 22:56:10","350.46","140.68","4217.04","32936.41"
"22708","24/10/2023 00:00:00","33.4857",,"18.97","12/4/2026 22:56:10","353.87","142.33","4247.68","33141.38"
"22709","25/10/2023 00:00:00","25.2143",,"20.19","12/4/2026 22:56:10","345.21","136.82","4186.77","33035.93"
"22710","26/10/2023 00:00:00","22.7143",,"20.68","12/4/2026 22:56:10","338.62","135.61","4137.23","32784.3"
"22711","27/10/2023 00:00:00","21.6143",,"21.27","12/4/2026 22:56:10","340.25","136.45","4117.37","32417.59"
"22712","30/10/2023 00:00:00","29.2",,"19.75","12/4/2026 22:56:10","344.08","136.1","4166.82","32928.96"
"22713","31/10/2023 00:00:00","30.1429",,"18.14","12/4/2026 22:56:10","345.73","137.08","4193.8","33052.87"
"22714","1/11/2023 00:00:00","32.1714",,"16.87","12/4/2026 22:56:10","351.73","140.49","4237.86","33274.58"
"22715","2/11/2023 00:00:00","37.6857",,"15.66","12/4/2026 22:56:10","358.11","144.14","4317.78","33839.08"
"22716","3/11/2023 00:00:00","36.1143",,"14.91","12/4/2026 22:56:10","362.32","147.5","4358.34","34061.32"
"22717","6/11/2023 00:00:00","38.9143",,"14.89","12/4/2026 22:56:10","363.8","147.93","4365.98","34095.86"
"22718","7/11/2023 00:00:00","39.6286",,"14.81","12/4/2026 22:56:10","367.24","148.86","4378.38","34152.6"
"22719","8/11/2023 00:00:00","39.7714",,"14.45","12/4/2026 22:56:10","367.47","149.39","4382.78","34112.27"
"22720","9/11/2023 00:00:00","41",,"15.29","12/4/2026 22:56:10","364.65","149.13","4347.35","33891.94"
"22721","10/11/2023 00:00:00","41.4571",,"14.17","12/4/2026 22:56:10","372.84","155.16","4415.24","34283.1"
"22722","13/11/2023 00:00:00","39.8857",,"14.76","12/4/2026 22:56:10","371.68","154.22","4411.55","34337.87"
"22723","14/11/2023 00:00:00","46.6",,"14.16","12/4/2026 22:56:10","379.68","158.92","4495.7","34827.7"
"22724","15/11/2023 00:00:00","52.5429",,"14.18","12/4/2026 22:56:10","379.97","159.04","4502.88","34991.21"
"22725","16/11/2023 00:00:00","55.0571",,"14.32","12/4/2026 22:56:10","380.29","159.63","4508.24","34945.47"
"22726","17/11/2023 00:00:00","58.8571",,"13.8","12/4/2026 22:56:10","380.38","160.38","4514.02","34947.28"
"22727","20/11/2023 00:00:00","61.2857",,"13.41","12/4/2026 22:56:10","385.01","162.68","4547.38","35151.04"
"22728","21/11/2023 00:00:00","61.1714",,"13.35","12/4/2026 22:56:10","382.78","160.29","4538.19","35088.29"
"22729","22/11/2023 00:00:00","65.0571",,"12.85","12/4/2026 22:56:10","384.34","159.94","4556.62","35273.03"
"22731","24/11/2023 00:00:00","66.8571",,"12.46","12/4/2026 22:56:10","383.8","159.58","4559.34","35390.15"
"22732","27/11/2023 00:00:00","65.3143",,"12.69","12/4/2026 22:56:10","383.47","159.49","4550.43","35333.47"
"22733","28/11/2023 00:00:00","65.0857",,"12.69","12/4/2026 22:56:10","384.47","158.57","4554.89","35416.98"
"22734","29/11/2023 00:00:00","63.2857",,"12.98","12/4/2026 22:56:10","384.1","160.03","4550.58","35430.42"
"22735","30/11/2023 00:00:00","64.3714",,"12.92","12/4/2026 22:56:10","383.13","158.32","4567.8","35950.89"
"22736","1/12/2023 00:00:00","64.5143",,"12.63","12/4/2026 22:56:10","384.22","158.96","4594.63","36245.5"
"22737","4/12/2023 00:00:00","63.7143",,"13.08","12/4/2026 22:56:10","380.66","156.64","4569.78","36204.44"
"22738","5/12/2023 00:00:00","65.1429",,"12.85","12/4/2026 22:56:10","381.61","156.64","4567.18","36124.56"
"22739","6/12/2023 00:00:00","63.9714",,"12.97","12/4/2026 22:56:10","379.41","155.38","4549.34","36054.43"
"22740","7/12/2023 00:00:00","66.1429",,"13.06","12/4/2026 22:56:10","384.71","158.93","4585.59","36117.38"
"22741","8/12/2023 00:00:00","65.9429",,"12.35","12/4/2026 22:56:10","386.42","160.3","4604.37","36247.87"
"22742","11/12/2023 00:00:00","67.2857",,"12.63","12/4/2026 22:56:10","389.72","164.14","4622.44","36404.93"
"22743","12/12/2023 00:00:00","67.8857",,"12.07","12/4/2026 22:56:10","392.83","165.88","4643.7","36577.94"
"22744","13/12/2023 00:00:00","67.5429",,"12.19","12/4/2026 22:56:10","397.82","167.83","4707.09","37090.24"
"22745","14/12/2023 00:00:00","70.5429",,"12.48","12/4/2026 22:56:10","397.48","170.93","4719.55","37248.35"
"22746","15/12/2023 00:00:00","69.4571",,"12.28","12/4/2026 22:56:10","399.4","171.74","4719.19","37305.16"
"22747","18/12/2023 00:00:00","70.4857",,"12.56","12/4/2026 22:56:10","401.91","172.04","4740.56","37306.02"
"22748","19/12/2023 00:00:00","82.9714",,"12.53","12/4/2026 22:56:10","403.97","172.62","4768.37","37557.92"
"22749","20/12/2023 00:00:00","75.5714",,"13.67","12/4/2026 22:56:10","397.97","167.81","4698.35","37082"
"22750","21/12/2023 00:00:00","77",,"13.65","12/4/2026 22:56:10","402.6","171.96","4746.75","37404.35"
"22751","22/12/2023 00:00:00","79.7429",,"13.03","12/4/2026 22:56:10","403.2","171.98","4754.63","37385.97"
"22752","26/12/2023 00:00:00","81.9429",,"12.99","12/4/2026 22:56:10","405.67","174.35","4774.75","37545.33"
"22753","27/12/2023 00:00:00","81.1714",,"12.43","12/4/2026 22:56:10","406.49","174.54","4781.58","37656.52"
"22754","28/12/2023 00:00:00","81.2571",,"12.47","12/4/2026 22:56:10","406.29","174.5","4783.35","37710.1"
"22755","29/12/2023 00:00:00","80.7143",,"12.45","12/4/2026 22:56:10","404.54","173.56","4769.83","37689.54"
"22756","2/1/2024 00:00:00","79.7143",,"13.2","12/4/2026 22:56:10","397.69","167.7","4742.83","37715.04"
"22757","3/1/2024 00:00:00","76.7143",,"14.04","12/4/2026 22:56:10","393.48","164.73","4704.81","37430.19"
"22758","4/1/2024 00:00:00","78.6857",,"14.13","12/4/2026 22:56:10","391.46","163.75","4688.68","37440.34"
"22759","5/1/2024 00:00:00","75.7714",,"13.35","12/4/2026 22:56:10","391.92","164.83","4697.24","37466.11"
"22760","8/1/2024 00:00:00","76.1714",,"13.08","12/4/2026 22:56:10","400.02","170.67","4763.54","37683.01"
"22761","9/1/2024 00:00:00","75.6857",,"12.76","12/4/2026 22:56:10","400.81","171.13","4756.5","37525.16"
"22762","10/1/2024 00:00:00","76.3714",,"12.69","12/4/2026 22:56:10","403.53","171.29","4783.45","37695.73"
"22763","11/1/2024 00:00:00","74.6571",,"12.44","12/4/2026 22:56:10","404.37","172.26","4780.24","37711.02"
"22764","12/1/2024 00:00:00","73.0857",,"12.7","12/4/2026 22:56:10","404.58","171.65","4783.83","37592.98"
"22765","16/1/2024 00:00:00","72.2857",,"13.84","12/4/2026 22:56:10","404.54","174.38","4765.98","37361.12"
"22766","17/1/2024 00:00:00","57.2143",,"14.79","12/4/2026 22:56:10","402.25","173.33","4739.21","37266.67"
"22767","18/1/2024 00:00:00","66.4571",,"14.13","12/4/2026 22:56:10","407.96","178.96","4780.94","37468.61"
"22768","19/1/2024 00:00:00","72.8286",,"13.3","12/4/2026 22:56:10","416.05","185.78","4839.81","37863.8"
"22769","22/1/2024 00:00:00","72.8571",,"13.19","12/4/2026 22:56:10","416.6","186.64","4850.43","38001.81"
"22770","23/1/2024 00:00:00","70.2571",,"12.55","12/4/2026 22:56:10","418.33","187.59","4864.6","37905.45"
"22771","24/1/2024 00:00:00","72.4857",,"13.14","12/4/2026 22:56:10","420.65","190.93","4868.55","37806.39"
"22772","25/1/2024 00:00:00","73.2286",,"13.45","12/4/2026 22:56:10","421.16","190.93","4894.16","38049.13"
"22773","26/1/2024 00:00:00","73.8",,"13.26","12/4/2026 22:56:10","418.65","186.86","4890.97","38109.43"
"22774","29/1/2024 00:00:00","74.1143",,"13.6","12/4/2026 22:56:10","422.94","189.05","4927.93","38333.45"
"22775","30/1/2024 00:00:00","74.2286",,"13.31","12/4/2026 22:56:10","420.12","187.18","4924.97","38467.31"
"22776","31/1/2024 00:00:00","64.1143",,"14.35","12/4/2026 22:56:10","411.9","184.48","4845.65","38150.3"
"22777","1/2/2024 00:00:00","72.3429",,"13.88","12/4/2026 22:56:10","416.75","186.16","4906.19","38519.84"
"22778","2/2/2024 00:00:00","74.6",,"13.85","12/4/2026 22:56:10","423.79","189.79","4958.61","38654.42"
"22779","5/2/2024 00:00:00","73.3143",,"13.67","12/4/2026 22:56:10","423.24","193.49","4942.81","38380.12"
"22780","6/2/2024 00:00:00","73.2",,"13.06","12/4/2026 22:56:10","422.39","191.29","4954.23","38521.36"
"22781","7/2/2024 00:00:00","73.7714",,"12.83","12/4/2026 22:56:10","426.73","195.16","4995.06","38677.36"
"22782","8/2/2024 00:00:00","74.6",,"12.79","12/4/2026 22:56:10","427.52","197.93","4997.91","38726.33"
"22783","9/2/2024 00:00:00","75.4286",,"12.93","12/4/2026 22:56:10","431.73","202.32","5026.61","38671.69"
"22784","12/2/2024 00:00:00","75.8286",,"13.93","12/4/2026 22:56:10","430.04","201.54","5021.84","38797.38"
"22785","13/2/2024 00:00:00","66.7429",,"15.85","12/4/2026 22:56:10","423.33","197.81","4953.17","38272.75"
"22786","14/2/2024 00:00:00","67.5143",,"14.38","12/4/2026 22:56:10","427.95","201.78","5000.62","38424.27"
"22787","15/2/2024 00:00:00","73.8571",,"14.01","12/4/2026 22:56:10","429.22","201.1","5029.73","38773.12"
"22788","16/2/2024 00:00:00","73.4857",,"14.24","12/4/2026 22:56:10","425.33","200.24","5005.57","38627.99"
"22789","20/2/2024 00:00:00","63.7429",,"15.42","12/4/2026 22:56:10","422.12","196.3","4975.51","38563.8"
"22790","21/2/2024 00:00:00","63.7",,"15.34","12/4/2026 22:56:10","420.43","195.04","4981.8","38612.24"
"22791","22/2/2024 00:00:00","73.9429",,"14.54","12/4/2026 22:56:10","432.74","208.36","5087.03","39069.11"
"22792","23/2/2024 00:00:00","73.3429",,"13.75","12/4/2026 22:56:10","431.46","207.06","5088.8","39131.53"
"22793","26/2/2024 00:00:00","71.9143",,"13.74","12/4/2026 22:56:10","431.24","208.77","5069.53","39069.23"
"22794","27/2/2024 00:00:00","75.7714",,"13.43","12/4/2026 22:56:10","432.27","208.17","5078.18","38972.41"
"22795","28/2/2024 00:00:00","76.7714",,"13.84","12/4/2026 22:56:10","429.97","205.85","5069.76","38949.02"
"22796","29/2/2024 00:00:00","77.4571",,"13.4","12/4/2026 22:56:10","433.66","210.36","5096.27","38996.39"
"22797","1/3/2024 00:00:00","76.8286",,"13.11","12/4/2026 22:56:10","440.19","218.89","5137.08","39087.38"
"22798","4/3/2024 00:00:00","79.2286",,"13.49","12/4/2026 22:56:10","438.62","222.41","5130.95","38989.83"
"22799","5/3/2024 00:00:00","76.1143",,"14.46","12/4/2026 22:56:10","430.74","219","5078.65","38585.19"
"22800","6/3/2024 00:00:00","72.5429",,"14.5","12/4/2026 22:56:10","433.45","224.65","5104.76","38661.05"
"22801","7/3/2024 00:00:00","73.8571",,"14.44","12/4/2026 22:56:10","440.03","232.41","5157.36","38791.35"
"22802","8/3/2024 00:00:00","70.0286",,"14.74","12/4/2026 22:56:10","433.68","223.3","5123.69","38722.69"
"22803","11/3/2024 00:00:00","62.7714",,"15.22","12/4/2026 22:56:10","432.07","219.32","5117.94","38769.66"
"22804","12/3/2024 00:00:00","72.2",,"13.84","12/4/2026 22:56:10","438.26","226.26","5175.27","39005.49"
"22805","13/3/2024 00:00:00","71.7714",,"13.75","12/4/2026 22:56:10","434.89","221.78","5165.31","39043.32"
"22806","14/3/2024 00:00:00","70.4",,"14.4","12/4/2026 22:56:10","433.8","217.81","5150.48","38905.66"
"22807","15/3/2024 00:00:00","68.6286",,"14.41","12/4/2026 22:56:10","428.64","216.21","5117.09","38714.77"
"22808","18/3/2024 00:00:00","70.7429",,"14.33","12/4/2026 22:56:10","432.73","216.64","5149.42","38790.43"
"22809","19/3/2024 00:00:00","70.8571",,"13.82","12/4/2026 22:56:10","433.81","216.17","5178.51","39110.76"
"22810","20/3/2024 00:00:00","69.6286",,"13.04","12/4/2026 22:56:10","438.95","219.63","5224.62","39512.13"
"22811","21/3/2024 00:00:00","71.3714",,"12.92","12/4/2026 22:56:10","441.03","224.61","5241.53","39781.37"
"22812","22/3/2024 00:00:00","69.5143",,"13.06","12/4/2026 22:56:10","441.53","225.93","5234.18","39475.9"
"22813","25/3/2024 00:00:00","67.4286",,"13.19","12/4/2026 22:56:10","439.93","225.38","5218.19","39313.64"
"22814","26/3/2024 00:00:00","67.9143",,"13.24","12/4/2026 22:56:10","438.5","223.28","5203.58","39282.33"
"22815","27/3/2024 00:00:00","69.7714",,"12.78","12/4/2026 22:56:10","440","223.2","5248.49","39760.08"
"22816","28/3/2024 00:00:00","68.7714",,"13.01","12/4/2026 22:56:10","439.19","223.3","5254.35","39807.37"
"22818","1/4/2024 00:00:00","71.2571",,"13.65","12/4/2026 22:56:10","440.12","226.23","5243.77","39566.85"
"22819","2/4/2024 00:00:00","71.1429",,"14.61","12/4/2026 22:56:10","436.32","223.32","5205.81","39170.24"
"22820","3/4/2024 00:00:00","69.4",,"14.33","12/4/2026 22:56:10","437.3","224.22","5211.49","39127.14"
"22821","4/4/2024 00:00:00","53.8",,"16.35","12/4/2026 22:56:10","430.61","218.24","5147.21","38596.98"
"22822","5/4/2024 00:00:00","58.1",,"16.03","12/4/2026 22:56:10","435.69","220.97","5204.34","38904.04"
"22823","8/4/2024 00:00:00","64.0286",,"15.19","12/4/2026 22:56:10","435.81","221.39","5202.39","38892.8"
"22824","9/4/2024 00:00:00","59.6286",,"14.98","12/4/2026 22:56:10","437.43","222.42","5209.91","38883.67"
"22825","10/4/2024 00:00:00","49.6714",,"15.8","12/4/2026 22:56:10","433.61","220.48","5160.64","38461.51"
"22826","11/4/2024 00:00:00","56.6571",,"14.91","12/4/2026 22:56:10","440.53","225.6","5199.06","38459.08"
"22827","12/4/2024 00:00:00","45.0143",,"17.31","12/4/2026 22:56:10","433.51","219.02","5123.41","37983.24"
"22828","15/4/2024 00:00:00","38.4",,"19.23","12/4/2026 22:56:10","426.38","215.73","5061.82","37735.11"
"22829","16/4/2024 00:00:00","35.1143",,"18.4","12/4/2026 22:56:10","426.42","217.52","5051.41","37798.97"
"22830","17/4/2024 00:00:00","31.1571",,"18.21","12/4/2026 22:56:10","421.21","210.81","5022.21","37753.31"
"22831","18/4/2024 00:00:00","30.4",,"18","12/4/2026 22:56:10","418.81","207.07","5011.12","37775.38"
"22832","19/4/2024 00:00:00","27.6714",,"18.71","12/4/2026 22:56:10","410.15","197.72","4967.23","37986.4"
"22833","22/4/2024 00:00:00","34.1714",,"16.94","12/4/2026 22:56:10","414.27","201.5","5010.6","38239.98"
"22834","23/4/2024 00:00:00","36.5714",,"15.69","12/4/2026 22:56:10","420.45","206.24","5070.55","38503.69"
"22835","24/4/2024 00:00:00","37.4857",,"15.97","12/4/2026 22:56:10","421.88","206.48","5071.63","38460.92"
"22836","25/4/2024 00:00:00","39.0857",,"15.37","12/4/2026 22:56:10","419.84","210.61","5048.42","38085.8"
"22837","26/4/2024 00:00:00","40.5143",,"15.03","12/4/2026 22:56:10","426.32","216.01","5099.96","38239.66"
"22838","29/4/2024 00:00:00","42.4286",,"14.67","12/4/2026 22:56:10","428.05","216.74","5116.17","38386.09"
"22839","30/4/2024 00:00:00","40.5429",,"15.65","12/4/2026 22:56:10","419.98","212.48","5035.69","37815.92"
"22840","1/5/2024 00:00:00","40.5143",,"15.39","12/4/2026 22:56:10","416.94","206.29","5018.39","37903.29"
"22841","2/5/2024 00:00:00","42.2286",,"14.68","12/4/2026 22:56:10","422.26","210.44","5064.2","38225.66"
"22842","3/5/2024 00:00:00","43.2571",,"13.49","12/4/2026 22:56:10","430.75","216.1","5127.79","38675.68"
"22843","6/5/2024 00:00:00","39",,"13.49","12/4/2026 22:56:10","435.47","221","5180.74","38852.27"
